edit_history_tweet_ids,public_metrics,id,entities,created_at,author_id,text,username,name
['1972417780847964227'],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 11}",1972417780847964227,"{'mentions': [{'start': 0, 'end': 11, 'username': 'JDOviedoAr', 'id': '219434063'}, {'start': 12, 'end': 25, 'username': 'petrogustavo', 'id': '49849732'}, {'start': 26, 'end': 40, 'username': 'ConTodaPorCol', 'id': '1750477322765967360'}, {'start': 41, 'end': 54, 'username': 'MauricioCard', 'id': '142849205'}, {'start': 55, 'end': 71, 'username': 'juanmanuelgalan', 'id': '31162623'}, {'start': 72, 'end': 88, 'username': 'MauricioGomezCO', 'id': '317239510'}, {'start': 89, 'end': 101, 'username': 'mclacouture', 'id': '302794483'}, {'start': 102, 'end': 112, 'username': 'lunadavid', 'id': '44740326'}, {'start': 113, 'end': 129, 'username': 'EnriquePenalosa', 'id': '108717093'}, {'start': 130, 'end': 144, 'username': 'mluciaramirez', 'id': '198984928'}], 'annotations': [{'start': 265, 'end': 276, 'probability': 0.7105, 'type': 'Person', 'normalized_text': 'Hanna Arendt'}]}",2025-09-28 21:46:59+00:00,1489293456,"@JDOviedoAr @petrogustavo @ConTodaPorCol @MauricioCard @juanmanuelgalan @MauricioGomezCO @mclacouture @lunadavid @EnriquePenalosa @mluciaramirez ""Los aldeanos no le temian a k por ser,como ellos,sujetos completamente carentes de derechos, sino por que los reclama"" Hanna Arendt/ el castillo
Gracias por guardar silencio mientras que miles son masacrados, gracias por dejarnos ver la clase de líderes que serían uds ....",jomagora5,Modest mouse
['1972417764834132312'],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 4}",1972417764834132312,"{'mentions': [{'start': 0, 'end': 11, 'username': 'JDOviedoAr', 'id': '219434063'}, {'start': 12, 'end': 25, 'username': 'petrogustavo', 'id': '49849732'}, {'start': 26, 'end': 40, 'username': 'ConTodaPorCol', 'id': '1750477322765967360'}, {'start': 41, 'end': 54, 'username': 'MauricioCard', 'id': '142849205'}, {'start': 55, 'end': 71, 'username': 'juanmanuelgalan', 'id': '31162623'}, {'start': 72, 'end': 88, 'username': 'MauricioGomezCO', 'id': '317239510'}, {'start': 89, 'end': 101, 'username': 'mclacouture', 'id': '302794483'}, {'start': 102, 'end': 112, 'username': 'lunadavid', 'id': '44740326'}, {'start': 113, 'end': 129, 'username': 'EnriquePenalosa', 'id': '108717093'}, {'start': 130, 'end': 144, 'username': 'mluciaramirez', 'id': '198984928'}], 'urls': [{'start': 172, 'end': 195, 'url': 'https://t.co/YHLxweTaz4', 'expanded_url': 'https://x.com/gustymendoza2/status/1972417764834132312/video/1', 'display_url': 'pic.x.com/YHLxweTaz4', 'media_key': '7_1972417737336004608'}]}",2025-09-28 21:46:55+00:00,1372155222127169539,@JDOviedoAr @petrogustavo @ConTodaPorCol @MauricioCard @juanmanuelgalan @MauricioGomezCO @mclacouture @lunadavid @EnriquePenalosa @mluciaramirez Tranquila florecita ...... https://t.co/YHLxweTaz4,gustymendoza2,mendoza@alf
['1972417416392237218'],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 2}",1972417416392237218,"{'mentions': [{'start': 0, 'end': 11, 'username': 'JDOviedoAr', 'id': '219434063'}, {'start': 12, 'end': 25, 'username': 'petrogustavo', 'id': '49849732'}, {'start': 26, 'end': 40, 'username': 'ConTodaPorCol', 'id': '1750477322765967360'}]}",2025-09-28 21:45:32+00:00,1865077748487626752,@JDOviedoAr @petrogustavo @ConTodaPorCol Primero aprenda a hablar bobo catrehijueputa,juandsinmiedo,juansinmiedo
['1972417173458239970'],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 1}",1972417173458239970,"{'mentions': [{'start': 0, 'end': 11, 'username': 'JDOviedoAr', 'id': '219434063'}, {'start': 12, 'end': 25, 'username': 'petrogustavo', 'id': '49849732'}, {'start': 26, 'end': 40, 'username': 'ConTodaPorCol', 'id': '1750477322765967360'}]}",2025-09-28 21:44:34+00:00,1636904569933373442,@JDOviedoAr @petrogustavo @ConTodaPorCol OTRO HP CONTRA EL PUEBLO.,JuanMan11583522,Marte
['1972417012417830969'],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 7}",1972417012417830969,"{'mentions': [{'start': 0, 'end': 11, 'username': 'JDOviedoAr', 'id': '219434063'}, {'start': 12, 'end': 25, 'username': 'petrogustavo', 'id': '49849732'}, {'start': 26, 'end': 40, 'username': 'ConTodaPorCol', 'id': '1750477322765967360'}, {'start': 41, 'end': 54, 'username': 'MauricioCard', 'id': '142849205'}, {'start': 55, 'end': 71, 'username': 'juanmanuelgalan', 'id': '31162623'}, {'start': 72, 'end': 88, 'username': 'MauricioGomezCO', 'id': '317239510'}, {'start': 89, 'end': 101, 'username': 'mclacouture', 'id': '302794483'}, {'start': 102, 'end': 112, 'username': 'lunadavid', 'id': '44740326'}, {'start': 113, 'end': 129, 'username': 'EnriquePenalosa', 'id': '108717093'}, {'start': 130, 'end': 144, 'username': 'mluciaramirez', 'id': '198984928'}], 'urls': [{'start': 145, 'end': 168, 'url': 'https://t.co/Rp9fbjGrPi', 'expanded_url': 'https://x.com/Punkecit0/status/1972132270699077929', 'display_url': 'x.com/Punkecit0/stat…'}]}",2025-09-28 21:43:56+00:00,1592222558006435843,@JDOviedoAr @petrogustavo @ConTodaPorCol @MauricioCard @juanmanuelgalan @MauricioGomezCO @mclacouture @lunadavid @EnriquePenalosa @mluciaramirez https://t.co/Rp9fbjGrPi,Alexand61397258,Alexander Saez
['1972416883606671643'],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 0}",1972416883606671643,"{'mentions': [{'start': 0, 'end': 11, 'username': 'JDOviedoAr', 'id': '219434063'}, {'start': 12, 'end': 25, 'username': 'petrogustavo', 'id': '49849732'}, {'start': 26, 'end': 40, 'username': 'ConTodaPorCol', 'id': '1750477322765967360'}], 'annotations': [{'start': 41, 'end': 53, 'probability': 0.7647, 'type': 'Person', 'normalized_text': 'Camilo romero'}, {'start': 67, 'end': 84, 'probability': 0.8325, 'type': 'Person', 'normalized_text': 'Juan Daniel Oviedo'}]}",2025-09-28 21:43:25+00:00,1644847672023474177,"@JDOviedoAr @petrogustavo @ConTodaPorCol Camilo romero presidente, Juan Daniel Oviedo vicepresidente así de sencillo",Edgarvargas2669,Edgar Antonio Vargas Puentes
['1972416785929646140'],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 8}",1972416785929646140,"{'mentions': [{'start': 0, 'end': 11, 'username': 'JDOviedoAr', 'id': '219434063'}, {'start': 12, 'end': 25, 'username': 'petrogustavo', 'id': '49849732'}, {'start': 26, 'end': 40, 'username': 'ConTodaPorCol', 'id': '1750477322765967360'}, {'start': 41, 'end': 54, 'username': 'MauricioCard', 'id': '142849205'}, {'start': 55, 'end': 71, 'username': 'juanmanuelgalan', 'id': '31162623'}, {'start': 72, 'end': 88, 'username': 'MauricioGomezCO', 'id': '317239510'}, {'start': 89, 'end': 101, 'username': 'mclacouture', 'id': '302794483'}, {'start': 102, 'end': 112, 'username': 'lunadavid', 'id': '44740326'}, {'start': 113, 'end': 129, 'username': 'EnriquePenalosa', 'id': '108717093'}, {'start': 130, 'end': 144, 'username': 'mluciaramirez', 'id': '198984928'}]}",2025-09-28 21:43:02+00:00,48186253,"@JDOviedoAr @petrogustavo @ConTodaPorCol @MauricioCard @juanmanuelgalan @MauricioGomezCO @mclacouture @lunadavid @EnriquePenalosa @mluciaramirez pues yo estoy muy de acuerdo, ustedes no me representa.",lkpgw67,cvc
['1972415748539650057'],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 2}",1972415748539650057,"{'mentions': [{'start': 0, 'end': 13, 'username': 'UltimaHoraCR', 'id': '1297930090135920640'}, {'start': 14, 'end': 25, 'username': 'JDOviedoAr', 'id': '219434063'}, {'start': 26, 'end': 38, 'username': 'pipecordoba', 'id': '29055849'}, {'start': 39, 'end': 55, 'username': 'juanmanuelgalan', 'id': '31162623'}, {'start': 56, 'end': 72, 'username': 'MauricioGomezCO', 'id': '317239510'}, {'start': 73, 'end': 83, 'username': 'lunadavid', 'id': '44740326'}, {'start': 84, 'end': 100, 'username': 'EnriquePenalosa', 'id': '108717093'}, {'start': 101, 'end': 115, 'username': 'mluciaramirez', 'id': '198984928'}], 'urls': [{'start': 116, 'end': 139, 'url': 'https://t.co/Hy7Gccen0z', 'expanded_url': 'https://x.com/elizbethcristi7/status/1972311622036464082', 'display_url': 'x.com/elizbethcristi…'}, {'start': 140, 'end': 163, 'url': 'https://t.co/CUpS9PiB3R', 'expanded_url': 'https://twitter.com/elizbethcristi7/status/1972311622036464082', 'display_url': 'x.com/elizbethcristi…'}]}",2025-09-28 21:38:54+00:00,365160834,@UltimaHoraCR @JDOviedoAr @pipecordoba @juanmanuelgalan @MauricioGomezCO @lunadavid @EnriquePenalosa @mluciaramirez https://t.co/Hy7Gccen0z https://t.co/CUpS9PiB3R,kgkarlogg180,karlos
['1972415065950498896'],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 7}",1972415065950498896,"{'mentions': [{'start': 0, 'end': 11, 'username': 'JDOviedoAr', 'id': '219434063'}, {'start': 12, 'end': 25, 'username': 'petrogustavo', 'id': '49849732'}, {'start': 26, 'end': 40, 'username': 'ConTodaPorCol', 'id': '1750477322765967360'}, {'start': 41, 'end': 54, 'username': 'MauricioCard', 'id': '142849205'}, {'start': 55, 'end': 71, 'username': 'juanmanuelgalan', 'id': '31162623'}, {'start': 72, 'end': 88, 'username': 'MauricioGomezCO', 'id': '317239510'}, {'start': 89, 'end': 101, 'username': 'mclacouture', 'id': '302794483'}, {'start': 102, 'end': 112, 'username': 'lunadavid', 'id': '44740326'}, {'start': 113, 'end': 129, 'username': 'EnriquePenalosa', 'id': '108717093'}, {'start': 130, 'end': 144, 'username': 'mluciaramirez', 'id': '198984928'}, {'start': 195, 'end': 208, 'username': 'petrogustavo', 'id': '49849732'}], 'annotations': [{'start': 230, 'end': 252, 'probability': 0.66, 'type': 'Person', 'normalized_text': 'María Claudia Lacouture'}]}",2025-09-28 21:36:12+00:00,129569102,"@JDOviedoAr @petrogustavo @ConTodaPorCol @MauricioCard @juanmanuelgalan @MauricioGomezCO @mclacouture @lunadavid @EnriquePenalosa @mluciaramirez jajaja, ustedes que les faltan los pantalones que @petrogustavo sí tiene. Pregunto: ¿María Claudia Lacouture es líder. precandidata o solo la viuda de uno que se creyó que iba a ser presidente?",edamarca,Edgar Martínez C.
['1972414923100877220'],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 2}",1972414923100877220,"{'mentions': [{'start': 0, 'end': 13, 'username': 'UltimaHoraCR', 'id': '1297930090135920640'}, {'start': 14, 'end': 25, 'username': 'JDOviedoAr', 'id': '219434063'}, {'start': 26, 'end': 38, 'username': 'pipecordoba', 'id': '29055849'}, {'start': 39, 'end': 55, 'username': 'juanmanuelgalan', 'id': '31162623'}, {'start': 56, 'end': 72, 'username': 'MauricioGomezCO', 'id': '317239510'}, {'start': 73, 'end': 83, 'username': 'lunadavid', 'id': '44740326'}, {'start': 84, 'end': 100, 'username': 'EnriquePenalosa', 'id': '108717093'}, {'start': 101, 'end': 115, 'username': 'mluciaramirez', 'id': '198984928'}], 'urls': [{'start': 116, 'end': 139, 'url': 'https://t.co/xexliaolFX', 'expanded_url': 'https://x.com/sanchez_so91752/status/1971910943363026979', 'display_url': 'x.com/sanchez_so9175…'}, {'start': 140, 'end': 163, 'url': 'https://t.co/cxzjQ7KaSF', 'expanded_url': 'https://twitter.com/sanchez_so91752/status/1971910943363026979', 'display_url': 'x.com/sanchez_so9175…'}]}",2025-09-28 21:35:38+00:00,365160834,@UltimaHoraCR @JDOviedoAr @pipecordoba @juanmanuelgalan @MauricioGomezCO @lunadavid @EnriquePenalosa @mluciaramirez https://t.co/xexliaolFX https://t.co/cxzjQ7KaSF,kgkarlogg180,karlos
['1972414743165165688'],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 31}",1972414743165165688,"{'mentions': [{'start': 0, 'end': 11, 'username': 'JDOviedoAr', 'id': '219434063'}, {'start': 12, 'end': 25, 'username': 'petrogustavo', 'id': '49849732'}, {'start': 26, 'end': 40, 'username': 'ConTodaPorCol', 'id': '1750477322765967360'}, {'start': 41, 'end': 54, 'username': 'MauricioCard', 'id': '142849205'}, {'start': 55, 'end': 71, 'username': 'juanmanuelgalan', 'id': '31162623'}, {'start': 72, 'end': 88, 'username': 'MauricioGomezCO', 'id': '317239510'}, {'start': 89, 'end': 101, 'username': 'mclacouture', 'id': '302794483'}, {'start': 102, 'end': 112, 'username': 'lunadavid', 'id': '44740326'}, {'start': 113, 'end': 129, 'username': 'EnriquePenalosa', 'id': '108717093'}, {'start': 130, 'end': 144, 'username': 'mluciaramirez', 'id': '198984928'}]}",2025-09-28 21:34:55+00:00,67323953,@JDOviedoAr @petrogustavo @ConTodaPorCol @MauricioCard @juanmanuelgalan @MauricioGomezCO @mclacouture @lunadavid @EnriquePenalosa @mluciaramirez Lo voy a imprimir en papel higiénico,ElnoUribe,El No Uribe
['1972414568493367689'],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 10}",1972414568493367689,"{'mentions': [{'start': 0, 'end': 11, 'username': 'JDOviedoAr', 'id': '219434063'}, {'start': 12, 'end': 25, 'username': 'petrogustavo', 'id': '49849732'}, {'start': 26, 'end': 40, 'username': 'ConTodaPorCol', 'id': '1750477322765967360'}], 'annotations': [{'start': 48, 'end': 53, 'probability': 0.3383, 'type': 'Other', 'normalized_text': 'Oviedo'}, {'start': 111, 'end': 116, 'probability': 0.919, 'type': 'Place', 'normalized_text': 'Bogotá'}]}",2025-09-28 21:34:13+00:00,2861256790,@JDOviedoAr @petrogustavo @ConTodaPorCol Doctor Oviedo¿ para cuando la devolución de los dineros al concejo de Bogotá ?,NoCorraQEsPeor,Oscar
['1972414005336826160'],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 4}",1972414005336826160,"{'mentions': [{'start': 0, 'end': 11, 'username': 'JDOviedoAr', 'id': '219434063'}, {'start': 12, 'end': 25, 'username': 'petrogustavo', 'id': '49849732'}, {'start': 26, 'end': 40, 'username': 'ConTodaPorCol', 'id': '1750477322765967360'}, {'start': 41, 'end': 54, 'username': 'MauricioCard', 'id': '142849205'}, {'start': 55, 'end': 71, 'username': 'juanmanuelgalan', 'id': '31162623'}, {'start': 72, 'end': 88, 'username': 'MauricioGomezCO', 'id': '317239510'}, {'start': 89, 'end': 101, 'username': 'mclacouture', 'id': '302794483'}, {'start': 102, 'end': 112, 'username': 'lunadavid', 'id': '44740326'}, {'start': 113, 'end': 129, 'username': 'EnriquePenalosa', 'id': '108717093'}, {'start': 130, 'end': 144, 'username': 'mluciaramirez', 'id': '198984928'}], 'annotations': [{'start': 189, 'end': 195, 'probability': 0.4541, 'type': 'Place', 'normalized_text': 'Popular'}, {'start': 234, 'end': 243, 'probability': 0.4536, 'type': 'Place', 'normalized_text': 'Colombiana'}]}",2025-09-28 21:31:59+00:00,2393702818,@JDOviedoAr @petrogustavo @ConTodaPorCol @MauricioCard @juanmanuelgalan @MauricioGomezCO @mclacouture @lunadavid @EnriquePenalosa @mluciaramirez NO representa es simular vivir en un Barrio Popular y estar desconectado con la realidad Colombiana. Tal vez para ustedes no los Represente es el único que desde el principio denunció el genocidio. Ustedes suavizan todas las cosas a conveniencia por sus intereses particulares.,FabrcioRenzo,Renzo Fabrício
['1972413836033704183'],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 8}",1972413836033704183,"{'mentions': [{'start': 0, 'end': 11, 'username': 'JDOviedoAr', 'id': '219434063'}, {'start': 12, 'end': 25, 'username': 'petrogustavo', 'id': '49849732'}, {'start': 26, 'end': 40, 'username': 'ConTodaPorCol', 'id': '1750477322765967360'}, {'start': 41, 'end': 54, 'username': 'MauricioCard', 'id': '142849205'}, {'start': 55, 'end': 71, 'username': 'juanmanuelgalan', 'id': '31162623'}, {'start': 72, 'end': 88, 'username': 'MauricioGomezCO', 'id': '317239510'}, {'start': 89, 'end': 101, 'username': 'mclacouture', 'id': '302794483'}, {'start': 102, 'end': 112, 'username': 'lunadavid', 'id': '44740326'}, {'start': 113, 'end': 129, 'username': 'EnriquePenalosa', 'id': '108717093'}, {'start': 130, 'end': 144, 'username': 'mluciaramirez', 'id': '198984928'}]}",2025-09-28 21:31:18+00:00,1627993048566185985,"@JDOviedoAr @petrogustavo @ConTodaPorCol @MauricioCard @juanmanuelgalan @MauricioGomezCO @mclacouture @lunadavid @EnriquePenalosa @mluciaramirez No entiendo por qué les duele el tema lo único que me dice este tipo de actos es que quieren seguir arrodillados ante los que apoyan el genocidio, esto es no tener Corazón  .",musicro80738099,music rock
['1972413723806728435'],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 1}",1972413723806728435,"{'mentions': [{'start': 0, 'end': 11, 'username': 'JDOviedoAr', 'id': '219434063'}, {'start': 12, 'end': 25, 'username': 'petrogustavo', 'id': '49849732'}, {'start': 26, 'end': 40, 'username': 'ConTodaPorCol', 'id': '1750477322765967360'}]}",2025-09-28 21:30:52+00:00,1069797834,"@JDOviedoAr @petrogustavo @ConTodaPorCol Coma mierda. Loco de mierda. 
VAGO!",Carlosramos8405,Carlos Ramos
['1972413359716004024'],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 9}",1972413359716004024,"{'mentions': [{'start': 0, 'end': 11, 'username': 'JDOviedoAr', 'id': '219434063'}, {'start': 12, 'end': 25, 'username': 'petrogustavo', 'id': '49849732'}, {'start': 26, 'end': 40, 'username': 'ConTodaPorCol', 'id': '1750477322765967360'}, {'start': 41, 'end': 54, 'username': 'MauricioCard', 'id': '142849205'}, {'start': 55, 'end': 71, 'username': 'juanmanuelgalan', 'id': '31162623'}, {'start': 72, 'end': 88, 'username': 'MauricioGomezCO', 'id': '317239510'}, {'start': 89, 'end': 101, 'username': 'mclacouture', 'id': '302794483'}, {'start': 102, 'end': 112, 'username': 'lunadavid', 'id': '44740326'}, {'start': 113, 'end': 129, 'username': 'EnriquePenalosa', 'id': '108717093'}, {'start': 130, 'end': 144, 'username': 'mluciaramirez', 'id': '198984928'}], 'annotations': [{'start': 145, 'end': 150, 'probability': 0.7619, 'type': 'Other', 'normalized_text': 'Lambon'}]}",2025-09-28 21:29:25+00:00,275308788,@JDOviedoAr @petrogustavo @ConTodaPorCol @MauricioCard @juanmanuelgalan @MauricioGomezCO @mclacouture @lunadavid @EnriquePenalosa @mluciaramirez Lambon,MolinaCzar,Cesar Molina
['1972412959377727735'],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 7}",1972412959377727735,"{'mentions': [{'start': 0, 'end': 11, 'username': 'JDOviedoAr', 'id': '219434063'}, {'start': 12, 'end': 25, 'username': 'petrogustavo', 'id': '49849732'}, {'start': 26, 'end': 40, 'username': 'ConTodaPorCol', 'id': '1750477322765967360'}, {'start': 41, 'end': 54, 'username': 'MauricioCard', 'id': '142849205'}, {'start': 55, 'end': 71, 'username': 'juanmanuelgalan', 'id': '31162623'}, {'start': 72, 'end': 88, 'username': 'MauricioGomezCO', 'id': '317239510'}, {'start': 89, 'end': 101, 'username': 'mclacouture', 'id': '302794483'}, {'start': 102, 'end': 112, 'username': 'lunadavid', 'id': '44740326'}, {'start': 113, 'end': 129, 'username': 'EnriquePenalosa', 'id': '108717093'}, {'start': 130, 'end': 144, 'username': 'mluciaramirez', 'id': '198984928'}], 'annotations': [{'start': 233, 'end': 240, 'probability': 0.9828, 'type': 'Place', 'normalized_text': 'Colombia'}]}",2025-09-28 21:27:49+00:00,1908723774645821440,"@JDOviedoAr @petrogustavo @ConTodaPorCol @MauricioCard @juanmanuelgalan @MauricioGomezCO @mclacouture @lunadavid @EnriquePenalosa @mluciaramirez Ningún hijueputa que no tenga la valentía de denunciar el genocidio puede representar a Colombia, más allá de su patética existencia como ente servil a estados terroristas y de apartheid.
Ustedes no tienen ninguna “dignidad” de nada,  solo son un montón de putas esperando migajas",soylasirvlenta,Emily
