entities,author_id,id,text,edit_history_tweet_ids,public_metrics,created_at,username,name
"{'annotations': [{'start': 225, 'end': 229, 'probability': 0.8671, 'type': 'Place', 'normalized_text': 'LGBTI'}], 'mentions': [{'start': 0, 'end': 10, 'username': 'OUribismo', 'id': '1172373227957411840'}, {'start': 11, 'end': 22, 'username': 'JDOviedoAr', 'id': '219434063'}, {'start': 258, 'end': 271, 'username': 'ClaudiaLopez', 'id': '137908875'}, {'start': 274, 'end': 290, 'username': 'AngelicaLozanoC', 'id': '37341338'}]}",1018464127,1970321056650104907,"@OUribismo @JDOviedoAr quiere hacerles creer que es un digno representante del centro.
Cuando es una rata más de la “elite”, representando a la derecha.

Como hombre gay, creo que hubiera sido un orgullo tener representantes LGBTI distintos a este bastardo, @ClaudiaLopez o @AngelicaLozanoC.",['1970321056650104907'],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 11}",2025-09-23 02:55:21+00:00,MartiniHolguin,H. H.
"{'urls': [{'start': 62, 'end': 85, 'url': 'https://t.co/falCp2ktiO', 'expanded_url': 'https://x.com/IJSB08567272/status/1970319446179827721/photo/1', 'display_url': 'pic.x.com/falCp2ktiO', 'media_key': '3_1970319443579281408'}], 'mentions': [{'start': 0, 'end': 7, 'username': 'Hora20', 'id': '143285665'}, {'start': 8, 'end': 19, 'username': 'JDOviedoAr', 'id': '219434063'}, {'start': 20, 'end': 34, 'username': 'susanamuhamad', 'id': '47963334'}, {'start': 35, 'end': 48, 'username': 'PaolaHolguin', 'id': '185763733'}, {'start': 49, 'end': 61, 'username': 'pipecordoba', 'id': '29055849'}]}",1405857786643324932,1970319446179827721,@Hora20 @JDOviedoAr @susanamuhamad @PaolaHolguin @pipecordoba https://t.co/falCp2ktiO,['1970319446179827721'],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 0}",2025-09-23 02:48:57+00:00,IJSB08567272,IJSB
"{'urls': [{'start': 62, 'end': 85, 'url': 'https://t.co/gLw1LLo2gX', 'expanded_url': 'https://x.com/IJSB08567272/status/1970319420087247269/photo/1', 'display_url': 'pic.x.com/gLw1LLo2gX', 'media_key': '3_1970319418086326272'}], 'mentions': [{'start': 0, 'end': 7, 'username': 'Hora20', 'id': '143285665'}, {'start': 8, 'end': 19, 'username': 'JDOviedoAr', 'id': '219434063'}, {'start': 20, 'end': 34, 'username': 'susanamuhamad', 'id': '47963334'}, {'start': 35, 'end': 48, 'username': 'PaolaHolguin', 'id': '185763733'}, {'start': 49, 'end': 61, 'username': 'pipecordoba', 'id': '29055849'}]}",1405857786643324932,1970319420087247269,@Hora20 @JDOviedoAr @susanamuhamad @PaolaHolguin @pipecordoba https://t.co/gLw1LLo2gX,['1970319420087247269'],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 0}",2025-09-23 02:48:51+00:00,IJSB08567272,IJSB
"{'annotations': [{'start': 180, 'end': 183, 'probability': 0.7537, 'type': 'Place', 'normalized_text': 'cuba'}], 'mentions': [{'start': 0, 'end': 12, 'username': 'mateoamayaq', 'id': '1379160628208750606'}, {'start': 13, 'end': 24, 'username': 'JDOviedoAr', 'id': '219434063'}]}",1518727557658599427,1970296002000364014,"@mateoamayaq @JDOviedoAr A los pobres tampoco los afecta ninguna medida, ellos tienen tantas preocupaciones que no les importa que tipo de gobierno o de politicas tienen, viajen a cuba y mire como viven de Felices los ""pobres"" y hay familias que algun dia fueron estrato medio.",['1970296002000364014'],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 9}",2025-09-23 01:15:47+00:00,cristia20685428,Chris Navas
"{'annotations': [{'start': 153, 'end': 157, 'probability': 0.8016, 'type': 'Person', 'normalized_text': 'petro'}], 'mentions': [{'start': 0, 'end': 12, 'username': 'mateoamayaq', 'id': '1379160628208750606'}, {'start': 13, 'end': 24, 'username': 'JDOviedoAr', 'id': '219434063'}]}",1518727557658599427,1970295645098389845,"@mateoamayaq @JDOviedoAr A los ricos no los afectan esas maricadas sean serios, el socialismo siempre ataca es el estrato medio, con las solas cosas que petro hizo en estos 3 años la calidad de vida del estrato medio se redujo muhisimo.",['1970295645098389845'],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 5}",2025-09-23 01:14:22+00:00,cristia20685428,Chris Navas
"{'urls': [{'start': 217, 'end': 240, 'url': 'https://t.co/8L9JTH6EjF', 'expanded_url': 'https://x.com/ChocolateCasero/status/1970294869026361813/video/1', 'display_url': 'pic.x.com/8L9JTH6EjF', 'media_key': '7_1970294769021534208'}], 'mentions': [{'start': 47, 'end': 60, 'username': 'VickyDavilaH', 'id': '242730842'}, {'start': 63, 'end': 79, 'username': 'ABDELAESPRIELLA', 'id': '1657059045956517897'}, {'start': 82, 'end': 94, 'username': 'PinzonBueno', 'id': '3401638840'}, {'start': 97, 'end': 110, 'username': 'migueluribel', 'id': '1932638594587574273'}, {'start': 113, 'end': 129, 'username': 'PalomaValenciaL', 'id': '149281495'}, {'start': 132, 'end': 146, 'username': 'MariaFdaCabal', 'id': '350862112'}, {'start': 149, 'end': 165, 'username': 'Alejand36202857', 'id': '1432453193829584898'}, {'start': 168, 'end': 179, 'username': 'JDOviedoAr', 'id': '219434063'}, {'start': 182, 'end': 198, 'username': 'juanmanuelgalan', 'id': '31162623'}, {'start': 201, 'end': 215, 'username': 'CeDemocratico', 'id': '1115440213'}]}",1056436634,1970294869026361813,Bogota: ciudad con calendario de protestas🤦‍♀️⁦@VickyDavilaH⁩ ⁦@ABDELAESPRIELLA⁩ ⁦@PinzonBueno⁩ ⁦@migueluribel⁩ ⁦@PalomaValenciaL⁩ ⁦@MariaFdaCabal⁩ ⁦@Alejand36202857⁩ ⁦@JDOviedoAr⁩ ⁦@juanmanuelgalan⁩ ⁦@CeDemocratico⁩ https://t.co/8L9JTH6EjF,['1970294869026361813'],"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 2}",2025-09-23 01:11:17+00:00,ChocolateCasero,Ella no esta😢🌟
"{'urls': [{'start': 45, 'end': 68, 'url': 'https://t.co/RJ3ZoOoOew', 'expanded_url': 'https://twitter.com/neanguevara/status/1969908800523030549', 'display_url': 'x.com/neanguevara/st…'}], 'mentions': [{'start': 33, 'end': 44, 'username': 'JDOviedoAr', 'id': '219434063'}]}",1049989213,1970270654680416676,Si a de gbsrlo el centro que sea @JDOviedoAr https://t.co/RJ3ZoOoOew,['1970270654680416676'],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 21}",2025-09-22 23:35:04+00:00,forotw,Francisco Galvis
"{'mentions': [{'start': 0, 'end': 16, 'username': 'caliesantipetri', 'id': '1703078780867137536'}, {'start': 17, 'end': 29, 'username': 'IAelectoral', 'id': '1935062284889718784'}, {'start': 30, 'end': 45, 'username': 'sergio_fajardo', 'id': '25185308'}, {'start': 46, 'end': 62, 'username': 'AngelicaLozanoC', 'id': '37341338'}, {'start': 63, 'end': 74, 'username': 'BluRadioCo', 'id': '622082899'}, {'start': 75, 'end': 91, 'username': 'PartidoVerdeCoL', 'id': '116476719'}, {'start': 92, 'end': 103, 'username': 'JDOviedoAr', 'id': '219434063'}, {'start': 104, 'end': 120, 'username': 'juanmanuelgalan', 'id': '31162623'}, {'start': 121, 'end': 137, 'username': 'NoticiasCaracol', 'id': '17813487'}]}",1457764629602578438,1970262858937311268,@caliesantipetri @IAelectoral @sergio_fajardo @AngelicaLozanoC @BluRadioCo @PartidoVerdeCoL @JDOviedoAr @juanmanuelgalan @NoticiasCaracol Falso los jóvenes no ven con buenos ojos la derecha de hecho le tienen repudio,['1970262858937311268'],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 1}",2025-09-22 23:04:05+00:00,LDeminul,Luis Deminul
"{'urls': [{'start': 90, 'end': 113, 'url': 'https://t.co/ThAigOtpQ0', 'expanded_url': 'https://x.com/mateoamayaq/status/1970262758324347266/video/1', 'display_url': 'pic.x.com/ThAigOtpQ0', 'media_key': '13_1970262523673747456'}], 'mentions': [{'start': 60, 'end': 71, 'username': 'JDOviedoAr', 'id': '219434063'}]}",1379160628208750606,1970262758324347266,"A los ricos les afecta más el impuesto a los combustibles? 
@JDOviedoAr nos dice explica. https://t.co/ThAigOtpQ0",['1970262758324347266'],"{'retweet_count': 7, 'reply_count': 2, 'like_count': 14, 'quote_count': 0, 'bookmark_count': 1, 'impression_count': 750}",2025-09-22 23:03:41+00:00,mateoamayaq,Mateo Amaya Quimbayo
"{'urls': [{'start': 116, 'end': 139, 'url': 'https://t.co/Dq3uXeag7v', 'expanded_url': 'https://youtube.com/shorts/-WraPMApWPM?si=glu8eRFulqfNRyR4', 'display_url': 'youtube.com/shorts/-WraPMA…', 'images': [{'url': 'https://pbs.twimg.com/news_img/1970259029717823488/EnUvwk8Z?format=jpg&name=orig', 'width': 405, 'height': 720}, {'url': 'https://pbs.twimg.com/news_img/1970259029717823488/EnUvwk8Z?format=jpg&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': 'Mi #nero el Ñampis Gonzalez le dice al @JuanpisGonzalez feliz por la desertificacion de #usa', 'description': 'Enjoy the videos and music you love, upload original content, and share it all with friends, family, and the world on YouTube.', 'unwound_url': 'https://www.youtube.com/shorts/-WraPMApWPM?si=glu8eRFulqfNRyR4'}], 'mentions': [{'start': 0, 'end': 13, 'username': 'ProCentrismo', 'id': '1361466989307387905'}, {'start': 14, 'end': 27, 'username': 'MauricioCard', 'id': '142849205'}, {'start': 28, 'end': 38, 'username': 'lunadavid', 'id': '44740326'}, {'start': 39, 'end': 55, 'username': 'PalomaValenciaL', 'id': '149281495'}, {'start': 56, 'end': 72, 'username': 'juanmanuelgalan', 'id': '31162623'}, {'start': 73, 'end': 86, 'username': 'VickyDavilaH', 'id': '242730842'}, {'start': 87, 'end': 98, 'username': 'JDOviedoAr', 'id': '219434063'}, {'start': 99, 'end': 115, 'username': 'EnriquePenalosa', 'id': '108717093'}]}",1640019638875553800,1970260041803407761,@ProCentrismo @MauricioCard @lunadavid @PalomaValenciaL @juanmanuelgalan @VickyDavilaH @JDOviedoAr @EnriquePenalosa https://t.co/Dq3uXeag7v,['1970260041803407761'],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 2}",2025-09-22 22:52:54+00:00,Digenes412,Diógenes Cínico
"{'mentions': [{'start': 0, 'end': 7, 'username': 'Hora20', 'id': '143285665'}, {'start': 8, 'end': 19, 'username': 'JDOviedoAr', 'id': '219434063'}, {'start': 20, 'end': 34, 'username': 'susanamuhamad', 'id': '47963334'}, {'start': 35, 'end': 48, 'username': 'PaolaHolguin', 'id': '185763733'}, {'start': 49, 'end': 61, 'username': 'pipecordoba', 'id': '29055849'}]}",3091788630,1970256666676351269,@Hora20 @JDOviedoAr @susanamuhamad @PaolaHolguin @pipecordoba Ahora sí tomemos de las manos y cantemos. Hipócritas,['1970256666676351269'],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 32}",2025-09-22 22:39:29+00:00,nandosan18,Sigfrido
"{'annotations': [{'start': 54, 'end': 71, 'probability': 0.7569, 'type': 'Person', 'normalized_text': 'Alvaro Uribe Velez'}, {'start': 203, 'end': 207, 'probability': 0.8133, 'type': 'Person', 'normalized_text': 'Dolly'}, {'start': 220, 'end': 228, 'probability': 0.8842, 'type': 'Person', 'normalized_text': 'Ana Maria'}, {'start': 231, 'end': 238, 'probability': 0.7634, 'type': 'Person', 'normalized_text': 'Santiago'}, {'start': 241, 'end': 260, 'probability': 0.8034, 'type': 'Person', 'normalized_text': 'Alberto Uribe Sierra'}], 'mentions': [{'start': 0, 'end': 13, 'username': 'CaracolRadio', 'id': '19236074'}, {'start': 14, 'end': 25, 'username': 'JDOviedoAr', 'id': '219434063'}, {'start': 26, 'end': 31, 'username': 'grok', 'id': '1720665183188922368'}]}",1828874509127929856,1970255285429379302,"@CaracolRadio @JDOviedoAr @grok Cuantos familiares de Alvaro Uribe Velez han tenido nexos con paramilitarismo, asesinatos, narcotráfico, extorsion? Carcel? Quienes son? , condenados o han pagado condena?Dolly cifuentes, Ana Maria, Santiago, Alberto Uribe Sierra… etc Cuantos procesos tiene él en total?",['1970255285429379302'],"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 1}",2025-09-22 22:34:00+00:00,rosspapacostas,Ross
"{'hashtags': [{'start': 0, 'end': 13, 'tag': '5x20EnHora20'}], 'urls': [{'start': 225, 'end': 248, 'url': 'https://t.co/fpCNb4iGkm', 'expanded_url': 'https://x.com/Hora20/status/1970247917933133844/video/1', 'display_url': 'pic.x.com/fpCNb4iGkm', 'media_key': '13_1970247825536487424'}], 'mentions': [{'start': 167, 'end': 178, 'username': 'JDOviedoAr', 'id': '219434063'}, {'start': 180, 'end': 194, 'username': 'susanamuhamad', 'id': '47963334'}, {'start': 196, 'end': 209, 'username': 'PaolaHolguin', 'id': '185763733'}, {'start': 212, 'end': 224, 'username': 'pipecordoba', 'id': '29055849'}]}",143285665,1970247917933133844,"#5x20EnHora20 | ¿Y si dejamos las peleas para hablar del país que todos soñamos?

 🗓️ Este martes 23 de septiembre a las 7:00 p.m. acompáñanos en la conversación con: @JDOviedoAr, @susanamuhamad, @PaolaHolguin y @pipecordoba https://t.co/fpCNb4iGkm",['1970247917933133844'],"{'retweet_count': 46, 'reply_count': 19, 'like_count': 143, 'quote_count': 0, 'bookmark_count': 3, 'impression_count': 6607}",2025-09-22 22:04:43+00:00,Hora20,Hora 20
"{'hashtags': [{'start': 0, 'end': 7, 'tag': 'Hora20'}], 'annotations': [{'start': 150, 'end': 157, 'probability': 0.9631, 'type': 'Place', 'normalized_text': 'Colombia'}, {'start': 248, 'end': 265, 'probability': 0.5392, 'type': 'Person', 'normalized_text': 'Juan Daniel Oviedo'}], 'urls': [{'start': 279, 'end': 302, 'url': 'https://t.co/wjsACBCSdh', 'expanded_url': 'https://x.com/CaracolRadio/status/1970246151615193502/video/1', 'display_url': 'pic.x.com/wjsACBCSdh', 'media_key': '13_1970246064444780544'}], 'mentions': [{'start': 267, 'end': 278, 'username': 'JDOviedoAr', 'id': '219434063'}]}",19236074,1970246151615193502,"#Hora20 | ¿Y si dejamos las peleas para hablar del país que todos soñamos?

🎙️ 5x20: La hora de los candidatos
Soluciones concretas a los desafíos de Colombia.

🗓️ Este martes 23 de septiembre a las 7:00 p.m. acompáñanos en la conversación con:

* Juan Daniel Oviedo @JDOviedoAr https://t.co/wjsACBCSdh",['1970246151615193502'],"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 2418}",2025-09-22 21:57:42+00:00,CaracolRadio,Caracol Radio
"{'annotations': [{'start': 71, 'end': 78, 'probability': 0.3751, 'type': 'Other', 'normalized_text': 'PETRISTA'}, {'start': 140, 'end': 143, 'probability': 0.4702, 'type': 'Other', 'normalized_text': 'JEFE'}], 'urls': [{'start': 172, 'end': 195, 'url': 'https://t.co/jB17bM4Y9f', 'expanded_url': 'https://x.com/Dios_Iluminanos/status/1970235662768263358/photo/1', 'display_url': 'pic.x.com/jB17bM4Y9f', 'media_key': '3_1970235514398687232'}], 'mentions': [{'start': 0, 'end': 13, 'username': 'elespectador', 'id': '14834302'}, {'start': 14, 'end': 30, 'username': 'PalomaValenciaL', 'id': '149281495'}, {'start': 31, 'end': 46, 'username': 'PizarroMariaJo', 'id': '1362851972'}, {'start': 47, 'end': 58, 'username': 'JDOviedoAr', 'id': '219434063'}]}",230824627,1970235662768263358,"@elespectador @PalomaValenciaL @PizarroMariaJo @JDOviedoAr Que dirá la PETRISTA ( con ADN de Guerrillero criminal de lesa humanidad), de su JEFE que tanto aplaude, adora👇👇 https://t.co/jB17bM4Y9f",['1970235662768263358'],"{'retweet_count': 1, 'reply_count': 0, 'like_count': 2, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 4}",2025-09-22 21:16:01+00:00,Dios_Iluminanos,Angelita🥰 🇨🇴 🙏
"{'mentions': [{'start': 0, 'end': 14, 'username': 'MaoteoTheDong', 'id': '237965077'}, {'start': 15, 'end': 26, 'username': 'JDOviedoAr', 'id': '219434063'}]}",585489723,1970211115461231089,"@MaoteoTheDong @JDOviedoAr El título del programa es: ""Como decir fake news con una papa papa caliente en la boca""",['1970211115461231089'],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 86}",2025-09-22 19:38:29+00:00,whilmanr,whilman r
"{'annotations': [{'start': 181, 'end': 186, 'probability': 0.9628, 'type': 'Place', 'normalized_text': 'Bogotá'}], 'urls': [{'start': 269, 'end': 292, 'url': 'https://t.co/F64WTiKI3K', 'expanded_url': 'https://twitter.com/dcoronell/status/1969738284688367830', 'display_url': 'x.com/dcoronell/stat…'}], 'mentions': [{'start': 88, 'end': 102, 'username': 'ConTodaPorCol', 'id': '1750477322765967360'}]}",785889068,1970208064448893436,"Una ejemplo más de por qué es tan importante elegir bien a nuestros congresistas. Desde @ConTodaPorCol queremos ofrecerle una lista fresca y joven a la Cámara de Representantes por Bogotá. Primiparos en política, pero con ganas y vocación de servicio público de sobra. https://t.co/F64WTiKI3K",['1970208064448893436'],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 60}",2025-09-22 19:26:21+00:00,Antonio_Perry_,Antonio Perry Sáenz
"{'annotations': [{'start': 58, 'end': 65, 'probability': 0.6914, 'type': 'Person', 'normalized_text': 'Petritis'}], 'mentions': [{'start': 0, 'end': 11, 'username': 'JDOviedoAr', 'id': '219434063'}, {'start': 12, 'end': 26, 'username': 'ConTodaPorCol', 'id': '1750477322765967360'}]}",141496697,1970203714645369109,@JDOviedoAr @ConTodaPorCol No quieres dividir y vives con Petritis,['1970203714645369109'],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 4}",2025-09-22 19:09:04+00:00,salogo87,Salomón Elcure
"{'mentions': [{'start': 0, 'end': 10, 'username': 'AleHiSoto', 'id': '300808549'}, {'start': 38, 'end': 49, 'username': 'JDOviedoAr', 'id': '219434063'}]}",1558460400613695491,1970190766808219749,@AleHiSoto Las gafitas son un guiño a @JDOviedoAr ? Jajaja,['1970190766808219749'],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 20}",2025-09-22 18:17:37+00:00,FAnRFranco,Franco
"{'urls': [{'start': 116, 'end': 139, 'url': 'https://t.co/9YCqPXpARt', 'expanded_url': 'https://twitter.com/millanrussy/status/1970162193690656938', 'display_url': 'x.com/millanrussy/st…'}], 'mentions': [{'start': 0, 'end': 13, 'username': 'elespectador', 'id': '14834302'}, {'start': 14, 'end': 29, 'username': 'PizarroMariaJo', 'id': '1362851972'}, {'start': 30, 'end': 46, 'username': 'PalomaValenciaL', 'id': '149281495'}, {'start': 47, 'end': 58, 'username': 'JDOviedoAr', 'id': '219434063'}]}",1930778119138607104,1970183389358739472,"@elespectador @PizarroMariaJo @PalomaValenciaL @JDOviedoAr Los hijos de narco-guerrilleros, llevan el asqueroso ADN https://t.co/9YCqPXpARt",['1970183389358739472'],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 9}",2025-09-22 17:48:18+00:00,JosLuNiA,Federico Antonio Nielsen
"{'annotations': [{'start': 96, 'end': 110, 'probability': 0.5967, 'type': 'Person', 'normalized_text': 'Paloma Valencia'}, {'start': 156, 'end': 161, 'probability': 0.8451, 'type': 'Organization', 'normalized_text': 'Oviedo'}], 'mentions': [{'start': 0, 'end': 13, 'username': 'elespectador', 'id': '14834302'}, {'start': 14, 'end': 30, 'username': 'PalomaValenciaL', 'id': '149281495'}, {'start': 31, 'end': 46, 'username': 'PizarroMariaJo', 'id': '1362851972'}, {'start': 47, 'end': 58, 'username': 'JDOviedoAr', 'id': '219434063'}]}",770302982365773824,1970179543332974786,"@elespectador @PalomaValenciaL @PizarroMariaJo @JDOviedoAr Voy a resaltar lo mejor de cada uno:
Paloma Valencia, gran senadora, muy activa hace su trabajo.
Oviedo, un funcionario de calidad excelete, sabe y un tipazo muy trabajador.
..y ya.",['1970179543332974786'],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 24}",2025-09-22 17:33:01+00:00,JXilofono,juanito xilofono
